Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Poland,2020-01-24,0,0,0,0,0,0,0,0,0,19.1451,51.9194,,Poland
Peru,2020-01-24,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Australia,2020-01-24,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Lebanon,2020-01-24,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
Slovakia,2020-01-24,0,0,0,0,0,0,0,0,0,19.699,48.669,,Slovakia
Albania,2020-01-24,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Andorra,2020-01-24,0,0,0,0,0,0,0,0,0,1.5218,42.5063,,Andorra
Netherlands,2020-01-24,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Ghana,2020-01-24,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Bulgaria,2020-01-24,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Latvia,2020-01-24,0,0,0,0,0,0,0,0,0,24.6032,56.8796,,Latvia
Canada,2020-01-24,0,0,0,0,0,0,0,0,0,-73.5491,52.9399,Quebec,Canada - Quebec
Burkina Faso,2020-01-24,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Australia,2020-01-24,0,0,0,0,0,0,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Brazil,2020-01-24,0,0,0,0,0,0,0,0,0,-51.9253,-14.235,,Brazil
Sweden,2020-01-24,0,0,0,0,0,0,0,0,0,16.0,63.0,,Sweden
South Africa,2020-01-24,0,0,0,0,0,0,0,0,0,22.9375,-30.5595,,South Africa
Luxembourg,2020-01-24,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
France,2020-01-24,2,2,2,2,2,2,2,2,2,2.2137,46.2276,,France
Australia,2020-01-24,0,0,0,0,0,0,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Germany,2020-01-24,0,0,0,0,0,0,0,0,0,9.0,51.0,,Germany
Morocco,2020-01-24,0,0,0,0,0,0,0,0,0,-7.0926,31.7917,,Morocco
Australia,2020-01-24,0,0,0,0,0,0,0,0,0,153.4,-28.0167,Queensland,Australia - Queensland
Vietnam,2020-01-24,2,2,2,2,2,2,0,0,0,108.0,16.0,,Vietnam
Moldova,2020-01-24,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Afghanistan,2020-01-24,0,0,0,0,0,0,0,0,0,65.0,33.0,,Afghanistan
Cyprus,2020-01-24,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
France,2020-01-24,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Canada,2020-01-24,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
New Zealand,2020-01-24,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
Lithuania,2020-01-24,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
Mexico,2020-01-24,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
Sri Lanka,2020-01-24,0,0,0,0,0,0,0,0,0,81.0,7.0,,Sri Lanka
Uruguay,2020-01-24,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Croatia,2020-01-24,0,0,0,0,0,0,0,0,0,15.2,45.1,,Croatia
Brunei,2020-01-24,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Slovenia,2020-01-24,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
Czechia,2020-01-24,0,0,0,0,0,0,0,0,0,15.472999999999999,49.8175,,Czechia
Algeria,2020-01-24,0,0,0,0,0,0,0,0,0,1.6596,28.0339,,Algeria
United Kingdom,2020-01-24,0,0,0,0,0,0,0,0,0,-3.4360000000000004,55.3781,,United Kingdom
Canada,2020-01-24,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
Canada,2020-01-24,0,0,0,0,0,0,0,0,0,-85.3232,51.2538,Ontario,Canada - Ontario
Malta,2020-01-24,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
France,2020-01-24,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
United Kingdom,2020-01-24,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Denmark,2020-01-24,0,0,0,0,0,0,0,0,0,9.5018,56.2639,,Denmark
Argentina,2020-01-24,0,0,0,0,0,0,0,0,0,-63.6167,-38.4161,,Argentina
Cuba,2020-01-24,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Norway,2020-01-24,0,0,0,0,0,0,0,0,0,8.4689,60.472,,Norway
Senegal,2020-01-24,0,0,0,0,0,0,0,0,0,-14.4524,14.4974,,Senegal
Uzbekistan,2020-01-24,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Kazakhstan,2020-01-24,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Oman,2020-01-24,0,0,0,0,0,0,0,0,0,57.0,21.0,,Oman
Australia,2020-01-24,0,0,0,0,0,0,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Spain,2020-01-24,0,0,0,0,0,0,0,0,0,-4.0,40.0,,Spain
Jordan,2020-01-24,0,0,0,0,0,0,0,0,0,36.51,31.24,,Jordan
Australia,2020-01-24,0,0,0,0,0,0,0,0,0,151.2093,-33.8688,New South Wales,Australia - New South Wales
Belgium,2020-01-24,0,0,0,0,0,0,0,0,0,4.0,50.8333,,Belgium
Bosnia and Herzegovina,2020-01-24,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
US,2020-01-24,2,2,2,2,2,2,1,1,1,-95.7129,37.0902,,US
United Kingdom,2020-01-24,0,0,0,0,0,0,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
France,2020-01-24,0,0,0,0,0,0,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
North Macedonia,2020-01-24,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
France,2020-01-24,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Singapore,2020-01-24,3,3,3,3,3,3,2,2,2,103.8333,1.2833,,Singapore
Cote d'Ivoire,2020-01-24,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Denmark,2020-01-24,0,0,0,0,0,0,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Kuwait,2020-01-24,0,0,0,0,0,0,0,0,0,47.75,29.5,,Kuwait
Malaysia,2020-01-24,0,0,0,0,0,0,0,0,0,112.5,2.5,,Malaysia
Mauritius,2020-01-24,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Serbia,2020-01-24,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
Greece,2020-01-24,0,0,0,0,0,0,0,0,0,21.8243,39.0742,,Greece
"Korea, South",2020-01-24,2,2,2,2,2,2,1,1,1,128.0,36.0,,"Korea, South"
Australia,2020-01-25,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Indonesia,2020-01-25,0,0,0,0,0,0,0,0,0,113.9213,-0.7893,,Indonesia
France,2020-01-25,0,0,0,0,0,0,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Romania,2020-01-25,0,0,0,0,0,0,0,0,0,24.9668,45.9432,,Romania
France,2020-01-25,3,3,3,3,3,3,1,1,1,2.2137,46.2276,,France
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-73.5491,52.9399,Quebec,Canada - Quebec
France,2020-01-25,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Australia,2020-01-25,0,0,0,0,0,0,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Russia,2020-01-25,0,0,0,0,0,0,0,0,0,90.0,60.0,,Russia
Australia,2020-01-25,0,0,0,0,0,0,0,0,0,153.4,-28.0167,Queensland,Australia - Queensland
South Africa,2020-01-25,0,0,0,0,0,0,0,0,0,22.9375,-30.5595,,South Africa
Venezuela,2020-01-25,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Thailand,2020-01-25,7,7,7,7,7,7,2,2,2,101.0,15.0,,Thailand
Australia,2020-01-25,0,0,0,0,0,0,0,0,0,151.2093,-33.8688,New South Wales,Australia - New South Wales
Australia,2020-01-25,0,0,0,0,0,0,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Switzerland,2020-01-25,0,0,0,0,0,0,0,0,0,8.2275,46.8182,,Switzerland
Senegal,2020-01-25,0,0,0,0,0,0,0,0,0,-14.4524,14.4974,,Senegal
Hungary,2020-01-25,0,0,0,0,0,0,0,0,0,19.5033,47.1625,,Hungary
Serbia,2020-01-25,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
Chile,2020-01-25,0,0,0,0,0,0,0,0,0,-71.543,-35.6751,,Chile
Saudi Arabia,2020-01-25,0,0,0,0,0,0,0,0,0,45.0,24.0,,Saudi Arabia
France,2020-01-25,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Greece,2020-01-25,0,0,0,0,0,0,0,0,0,21.8243,39.0742,,Greece
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-85.3232,51.2538,Ontario,Canada - Ontario
Australia,2020-01-25,0,0,0,0,0,0,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Sweden,2020-01-25,0,0,0,0,0,0,0,0,0,16.0,63.0,,Sweden
Taiwan*,2020-01-25,3,3,3,3,3,3,0,0,0,121.0,23.7,,Taiwan*
Iceland,2020-01-25,0,0,0,0,0,0,0,0,0,-19.0208,64.9631,,Iceland
San Marino,2020-01-25,0,0,0,0,0,0,0,0,0,12.4578,43.9424,,San Marino
Singapore,2020-01-25,3,3,3,3,3,3,0,0,0,103.8333,1.2833,,Singapore
Ghana,2020-01-25,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Slovakia,2020-01-25,0,0,0,0,0,0,0,0,0,19.699,48.669,,Slovakia
Germany,2020-01-25,0,0,0,0,0,0,0,0,0,9.0,51.0,,Germany
Australia,2020-01-25,0,0,0,0,0,0,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Sri Lanka,2020-01-25,0,0,0,0,0,0,0,0,0,81.0,7.0,,Sri Lanka
Slovenia,2020-01-25,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
Finland,2020-01-25,0,0,0,0,0,0,0,0,0,26.0,64.0,,Finland
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
India,2020-01-25,0,0,0,0,0,0,0,0,0,78.0,21.0,,India
France,2020-01-25,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Austria,2020-01-25,0,0,0,0,0,0,0,0,0,14.5501,47.5162,,Austria
New Zealand,2020-01-25,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
Kuwait,2020-01-25,0,0,0,0,0,0,0,0,0,47.75,29.5,,Kuwait
Cote d'Ivoire,2020-01-25,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
"Korea, South",2020-01-25,2,2,2,2,2,2,0,0,0,128.0,36.0,,"Korea, South"
United Kingdom,2020-01-25,0,0,0,0,0,0,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Denmark,2020-01-25,0,0,0,0,0,0,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Bosnia and Herzegovina,2020-01-25,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Kazakhstan,2020-01-25,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
North Macedonia,2020-01-25,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
Brazil,2020-01-25,0,0,0,0,0,0,0,0,0,-51.9253,-14.235,,Brazil
Iran,2020-01-25,0,0,0,0,0,0,0,0,0,53.0,32.0,,Iran
Denmark,2020-01-25,0,0,0,0,0,0,0,0,0,9.5018,56.2639,,Denmark
Argentina,2020-01-25,0,0,0,0,0,0,0,0,0,-63.6167,-38.4161,,Argentina
Norway,2020-01-25,0,0,0,0,0,0,0,0,0,8.4689,60.472,,Norway
Oman,2020-01-25,0,0,0,0,0,0,0,0,0,57.0,21.0,,Oman
Jordan,2020-01-25,0,0,0,0,0,0,0,0,0,36.51,31.24,,Jordan
Belgium,2020-01-25,0,0,0,0,0,0,0,0,0,4.0,50.8333,,Belgium
Japan,2020-01-25,2,2,2,2,2,2,0,0,0,138.0,36.0,,Japan
Costa Rica,2020-01-25,0,0,0,0,0,0,0,0,0,-83.7534,9.7489,,Costa Rica
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-123.1207,49.2827,British Columbia,Canada - British Columbia
Albania,2020-01-25,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
United Arab Emirates,2020-01-25,0,0,0,0,0,0,0,0,0,54.0,24.0,,United Arab Emirates
United Kingdom,2020-01-25,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Pakistan,2020-01-25,0,0,0,0,0,0,0,0,0,69.3451,30.3753,,Pakistan
Latvia,2020-01-25,0,0,0,0,0,0,0,0,0,24.6032,56.8796,,Latvia
Andorra,2020-01-25,0,0,0,0,0,0,0,0,0,1.5218,42.5063,,Andorra
Uzbekistan,2020-01-25,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Cuba,2020-01-25,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Malta,2020-01-25,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Malaysia,2020-01-25,3,3,3,3,3,3,3,3,3,112.5,2.5,,Malaysia
Mauritius,2020-01-25,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Algeria,2020-01-25,0,0,0,0,0,0,0,0,0,1.6596,28.0339,,Algeria
Burkina Faso,2020-01-25,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Bulgaria,2020-01-25,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Luxembourg,2020-01-25,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
Croatia,2020-01-25,0,0,0,0,0,0,0,0,0,15.2,45.1,,Croatia
Vietnam,2020-01-25,2,2,2,2,2,2,0,0,0,108.0,16.0,,Vietnam
Netherlands,2020-01-25,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Mexico,2020-01-25,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
Cyprus,2020-01-25,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Moldova,2020-01-25,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Lithuania,2020-01-25,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
Uruguay,2020-01-25,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Brunei,2020-01-25,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Afghanistan,2020-01-25,0,0,0,0,0,0,0,0,0,65.0,33.0,,Afghanistan
Czechia,2020-01-25,0,0,0,0,0,0,0,0,0,15.472999999999999,49.8175,,Czechia
Morocco,2020-01-25,0,0,0,0,0,0,0,0,0,-7.0926,31.7917,,Morocco
Lebanon,2020-01-25,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
United Kingdom,2020-01-25,0,0,0,0,0,0,0,0,0,-3.4360000000000004,55.3781,,United Kingdom
US,2020-01-25,2,2,2,2,2,2,0,0,0,-95.7129,37.0902,,US
Dominican Republic,2020-01-25,0,0,0,0,0,0,0,0,0,-70.1627,18.7357,,Dominican Republic
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
Colombia,2020-01-25,0,0,0,0,0,0,0,0,0,-74.2973,4.5709,,Colombia
Israel,2020-01-25,0,0,0,0,0,0,0,0,0,35.0,31.0,,Israel
Spain,2020-01-25,0,0,0,0,0,0,0,0,0,-4.0,40.0,,Spain
Tunisia,2020-01-25,0,0,0,0,0,0,0,0,0,9.0,34.0,,Tunisia
Qatar,2020-01-25,0,0,0,0,0,0,0,0,0,51.1839,25.3548,,Qatar
Ecuador,2020-01-25,0,0,0,0,0,0,0,0,0,-78.1834,-1.8312,,Ecuador
Iraq,2020-01-25,0,0,0,0,0,0,0,0,0,44.0,33.0,,Iraq
Bahrain,2020-01-25,0,0,0,0,0,0,0,0,0,50.55,26.0275,,Bahrain
Egypt,2020-01-25,0,0,0,0,0,0,0,0,0,30.0,26.0,,Egypt
Ireland,2020-01-25,0,0,0,0,0,0,0,0,0,-7.6921,53.1424,,Ireland
Ukraine,2020-01-25,0,0,0,0,0,0,0,0,0,31.1656,48.3794,,Ukraine
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Poland,2020-01-25,0,0,0,0,0,0,0,0,0,19.1451,51.9194,,Poland
Portugal,2020-01-25,0,0,0,0,0,0,0,0,0,-8.2245,39.3999,,Portugal
Philippines,2020-01-25,0,0,0,0,0,0,0,0,0,122.0,13.0,,Philippines
Azerbaijan,2020-01-25,0,0,0,0,0,0,0,0,0,47.5769,40.1431,,Azerbaijan
Estonia,2020-01-25,0,0,0,0,0,0,0,0,0,25.0136,58.5953,,Estonia
Turkey,2020-01-25,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Panama,2020-01-25,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Peru,2020-01-25,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Canada,2020-01-25,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Italy,2020-01-25,0,0,0,0,0,0,0,0,0,12.0,43.0,,Italy
Armenia,2020-01-25,0,0,0,0,0,0,0,0,0,45.0382,40.0691,,Armenia
Lithuania,2020-01-26,0,0,0,0,0,0,0,0,0,23.8813,55.1694,,Lithuania
Moldova,2020-01-26,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Canada,2020-01-26,0,0,0,0,0,0,0,0,0,-123.1207,49.2827,British Columbia,Canada - British Columbia
Slovenia,2020-01-26,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
Brunei,2020-01-26,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Poland,2020-01-26,0,0,0,0,0,0,0,0,0,19.1451,51.9194,,Poland
Azerbaijan,2020-01-26,0,0,0,0,0,0,0,0,0,47.5769,40.1431,,Azerbaijan
Morocco,2020-01-26,0,0,0,0,0,0,0,0,0,-7.0926,31.7917,,Morocco
Germany,2020-01-26,0,0,0,0,0,0,0,0,0,9.0,51.0,,Germany
Slovakia,2020-01-26,0,0,0,0,0,0,0,0,0,19.699,48.669,,Slovakia
India,2020-01-26,0,0,0,0,0,0,0,0,0,78.0,21.0,,India
Iraq,2020-01-26,0,0,0,0,0,0,0,0,0,44.0,33.0,,Iraq
Australia,2020-01-26,0,0,0,0,0,0,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Russia,2020-01-26,0,0,0,0,0,0,0,0,0,90.0,60.0,,Russia
Austria,2020-01-26,0,0,0,0,0,0,0,0,0,14.5501,47.5162,,Austria
Indonesia,2020-01-26,0,0,0,0,0,0,0,0,0,113.9213,-0.7893,,Indonesia
Iran,2020-01-26,0,0,0,0,0,0,0,0,0,53.0,32.0,,Iran
Malta,2020-01-26,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Malaysia,2020-01-26,4,4,4,4,4,4,1,1,1,112.5,2.5,,Malaysia
South Africa,2020-01-26,0,0,0,0,0,0,0,0,0,22.9375,-30.5595,,South Africa
Canada,2020-01-26,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Romania,2020-01-26,0,0,0,0,0,0,0,0,0,24.9668,45.9432,,Romania
Mauritius,2020-01-26,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Canada,2020-01-26,0,0,0,0,0,0,0,0,0,-73.5491,52.9399,Quebec,Canada - Quebec
Qatar,2020-01-26,0,0,0,0,0,0,0,0,0,51.1839,25.3548,,Qatar
Burkina Faso,2020-01-26,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Bulgaria,2020-01-26,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Vietnam,2020-01-26,2,2,2,2,2,2,0,0,0,108.0,16.0,,Vietnam
Luxembourg,2020-01-26,0,0,0,0,0,0,0,0,0,6.1296,49.8153,,Luxembourg
Portugal,2020-01-26,0,0,0,0,0,0,0,0,0,-8.2245,39.3999,,Portugal
Mexico,2020-01-26,0,0,0,0,0,0,0,0,0,-102.5528,23.6345,,Mexico
France,2020-01-26,3,3,3,3,3,3,0,0,0,2.2137,46.2276,,France
Lebanon,2020-01-26,0,0,0,0,0,0,0,0,0,35.8623,33.8547,,Lebanon
Singapore,2020-01-26,4,4,4,4,4,4,1,1,1,103.8333,1.2833,,Singapore
Ireland,2020-01-26,0,0,0,0,0,0,0,0,0,-7.6921,53.1424,,Ireland
North Macedonia,2020-01-26,0,0,0,0,0,0,0,0,0,21.7453,41.6086,,North Macedonia
Canada,2020-01-26,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
Israel,2020-01-26,0,0,0,0,0,0,0,0,0,35.0,31.0,,Israel
Senegal,2020-01-26,0,0,0,0,0,0,0,0,0,-14.4524,14.4974,,Senegal
Bahrain,2020-01-26,0,0,0,0,0,0,0,0,0,50.55,26.0275,,Bahrain
Norway,2020-01-26,0,0,0,0,0,0,0,0,0,8.4689,60.472,,Norway
Oman,2020-01-26,0,0,0,0,0,0,0,0,0,57.0,21.0,,Oman
Iceland,2020-01-26,0,0,0,0,0,0,0,0,0,-19.0208,64.9631,,Iceland
Jordan,2020-01-26,0,0,0,0,0,0,0,0,0,36.51,31.24,,Jordan
Italy,2020-01-26,0,0,0,0,0,0,0,0,0,12.0,43.0,,Italy
Japan,2020-01-26,3,3,3,4,4,4,2,2,2,138.0,36.0,,Japan
Saudi Arabia,2020-01-26,0,0,0,0,0,0,0,0,0,45.0,24.0,,Saudi Arabia
Panama,2020-01-26,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Albania,2020-01-26,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Australia,2020-01-26,1,1,1,1,1,1,1,1,1,144.9631,-37.8136,Victoria,Australia - Victoria
Canada,2020-01-26,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Hungary,2020-01-26,0,0,0,0,0,0,0,0,0,19.5033,47.1625,,Hungary
Belgium,2020-01-26,0,0,0,0,0,0,0,0,0,4.0,50.8333,,Belgium
Bosnia and Herzegovina,2020-01-26,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Serbia,2020-01-26,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
Kazakhstan,2020-01-26,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Philippines,2020-01-26,0,0,0,0,0,0,0,0,0,122.0,13.0,,Philippines
Netherlands,2020-01-26,0,0,0,0,0,0,0,0,0,5.2913,52.1326,,Netherlands
Ghana,2020-01-26,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Pakistan,2020-01-26,0,0,0,0,0,0,0,0,0,69.3451,30.3753,,Pakistan
Latvia,2020-01-26,0,0,0,0,0,0,0,0,0,24.6032,56.8796,,Latvia
Brazil,2020-01-26,0,0,0,0,0,0,0,0,0,-51.9253,-14.235,,Brazil
Canada,2020-01-26,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Australia,2020-01-26,0,0,0,0,0,0,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
Australia,2020-01-26,0,0,0,0,0,0,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Canada,2020-01-26,0,0,0,1,1,1,1,1,1,-85.3232,51.2538,Ontario,Canada - Ontario
New Zealand,2020-01-26,0,0,0,0,0,0,0,0,0,174.886,-40.9006,,New Zealand
Kuwait,2020-01-26,0,0,0,0,0,0,0,0,0,47.75,29.5,,Kuwait
Canada,2020-01-26,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
"Korea, South",2020-01-26,3,3,3,3,3,3,1,1,1,128.0,36.0,,"Korea, South"
Peru,2020-01-26,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Greece,2020-01-26,0,0,0,0,0,0,0,0,0,21.8243,39.0742,,Greece
San Marino,2020-01-26,0,0,0,0,0,0,0,0,0,12.4578,43.9424,,San Marino
Spain,2020-01-26,0,0,0,0,0,0,0,0,0,-4.0,40.0,,Spain
Uzbekistan,2020-01-26,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Venezuela,2020-01-26,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
United Kingdom,2020-01-26,0,0,0,0,0,0,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Denmark,2020-01-26,0,0,0,0,0,0,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
France,2020-01-26,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Sri Lanka,2020-01-26,0,0,0,0,0,0,0,0,0,81.0,7.0,,Sri Lanka
Armenia,2020-01-26,0,0,0,0,0,0,0,0,0,45.0382,40.0691,,Armenia
France,2020-01-26,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Croatia,2020-01-26,0,0,0,0,0,0,0,0,0,15.2,45.1,,Croatia
Czechia,2020-01-26,0,0,0,0,0,0,0,0,0,15.472999999999999,49.8175,,Czechia
Uruguay,2020-01-26,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Egypt,2020-01-26,0,0,0,0,0,0,0,0,0,30.0,26.0,,Egypt
Tunisia,2020-01-26,0,0,0,0,0,0,0,0,0,9.0,34.0,,Tunisia
Cyprus,2020-01-26,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Switzerland,2020-01-26,0,0,0,0,0,0,0,0,0,8.2275,46.8182,,Switzerland
Australia,2020-01-26,0,0,0,0,0,0,0,0,0,153.4,-28.0167,Queensland,Australia - Queensland
Australia,2020-01-26,3,3,3,3,3,3,3,3,3,151.2093,-33.8688,New South Wales,Australia - New South Wales
Sweden,2020-01-26,0,0,0,0,0,0,0,0,0,16.0,63.0,,Sweden
