Lat;Lang;Province;Country;Date;Total Confirmed Cases;Total Deaths;Total Recovered;Active Cases;New Cases;New Deaths;New Recovered
-33.8688;151.2093;New South Wales;Australia;2020-01-25;0;0;0;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-01-26;3;0;0;3;3;0;0
-33.8688;151.2093;New South Wales;Australia;2020-01-27;4;0;0;4;1;0;0
-33.8688;151.2093;New South Wales;Australia;2020-01-28;4;0;0;4;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-01-29;4;0;0;4;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-01-30;4;0;2;2;0;0;2
-33.8688;151.2093;New South Wales;Australia;2020-01-31;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-01;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-02;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-03;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-04;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-05;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-06;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-07;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-08;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-09;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-10;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-11;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-12;4;0;2;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-13;4;0;4;0;0;0;2
-33.8688;151.2093;New South Wales;Australia;2020-02-14;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-15;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-16;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-17;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-18;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-19;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-20;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-21;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-22;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-23;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-24;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-25;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-26;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-27;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-28;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-02-29;4;0;4;0;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-01;6;0;4;2;2;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-02;6;0;4;2;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-03;13;0;4;9;7;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-04;22;1;4;17;9;1;0
-33.8688;151.2093;New South Wales;Australia;2020-03-05;22;1;4;17;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-06;26;1;4;21;4;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-07;28;1;4;23;2;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-08;38;2;4;32;10;1;0
-33.8688;151.2093;New South Wales;Australia;2020-03-09;48;2;4;42;10;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-10;55;2;4;49;7;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-11;65;2;4;59;10;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-12;65;2;4;59;0;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-13;92;2;4;86;27;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-14;112;2;4;106;20;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-15;134;2;4;128;22;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-16;171;2;4;165;37;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-17;210;4;4;202;39;2;0
-33.8688;151.2093;New South Wales;Australia;2020-03-18;267;5;4;258;57;1;0
-33.8688;151.2093;New South Wales;Australia;2020-03-19;307;5;4;298;40;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-20;353;6;4;343;46;1;0
-33.8688;151.2093;New South Wales;Australia;2020-03-21;436;6;4;426;83;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-22;533;6;4;523;97;0;0
-33.8688;151.2093;New South Wales;Australia;2020-03-23;533.0;6.0;4.0;523.0;0.0;0.0;0.0
-37.8136;144.9631;Victoria;Australia;2020-01-22;0;0;0;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-23;0;0;0;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-24;0;0;0;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-25;0;0;0;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-26;1;0;0;1;1;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-27;1;0;0;1;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-28;1;0;0;1;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-29;1;0;0;1;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-30;2;0;0;2;1;0;0
-37.8136;144.9631;Victoria;Australia;2020-01-31;3;0;0;3;1;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-01;4;0;0;4;1;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-02;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-03;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-04;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-05;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-06;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-07;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-08;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-09;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-10;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-11;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-12;4;0;0;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-13;4;0;4;0;0;0;4
-37.8136;144.9631;Victoria;Australia;2020-02-14;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-15;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-16;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-17;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-18;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-19;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-20;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-21;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-22;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-23;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-24;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-25;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-26;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-27;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-28;4;0;4;0;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-02-29;7;0;4;3;3;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-01;7;0;4;3;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-02;9;0;4;5;2;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-03;9;0;4;5;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-04;10;0;4;6;1;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-05;10;0;7;3;0;0;3
-37.8136;144.9631;Victoria;Australia;2020-03-06;10;0;7;3;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-07;11;0;7;4;1;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-08;11;0;7;4;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-09;15;0;7;8;4;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-10;18;0;7;11;3;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-11;21;0;7;14;3;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-12;21;0;7;14;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-13;36;0;8;28;15;0;1
-37.8136;144.9631;Victoria;Australia;2020-03-14;49;0;8;41;13;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-15;57;0;8;49;8;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-16;71;0;8;63;14;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-17;94;0;8;86;23;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-18;121;0;8;113;27;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-19;121;0;8;113;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-20;121;0;8;113;0;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-21;229;0;8;221;108;0;0
-37.8136;144.9631;Victoria;Australia;2020-03-22;296;0;70;226;67;0;62
-37.8136;144.9631;Victoria;Australia;2020-03-23;296.0;0.0;70.0;226.0;0.0;0.0;0.0
-28.0167;153.4;Queensland;Australia;2020-01-22;0;0;0;0;0;0;0
-28.0167;153.4;Queensland;Australia;2020-01-23;0;0;0;0;0;0;0
-28.0167;153.4;Queensland;Australia;2020-01-24;0;0;0;0;0;0;0
-28.0167;153.4;Queensland;Australia;2020-01-25;0;0;0;0;0;0;0
-28.0167;153.4;Queensland;Australia;2020-01-26;0;0;0;0;0;0;0
-28.0167;153.4;Queensland;Australia;2020-01-27;0;0;0;0;0;0;0
-28.0167;153.4;Queensland;Australia;2020-01-28;0;0;0;0;0;0;0
-28.0167;153.4;Queensland;Australia;2020-01-29;1;0;0;1;1;0;0
-28.0167;153.4;Queensland;Australia;2020-01-30;3;0;0;3;2;0;0
-28.0167;153.4;Queensland;Australia;2020-01-31;2;0;0;2;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-01;3;0;0;3;1;0;0
-28.0167;153.4;Queensland;Australia;2020-02-02;2;0;0;2;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-03;2;0;0;2;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-04;3;0;0;3;1;0;0
-28.0167;153.4;Queensland;Australia;2020-02-05;3;0;0;3;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-06;4;0;0;4;1;0;0
-28.0167;153.4;Queensland;Australia;2020-02-07;5;0;0;5;1;0;0
-28.0167;153.4;Queensland;Australia;2020-02-08;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-09;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-10;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-11;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-12;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-13;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-14;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-15;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-16;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-17;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-18;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-19;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-20;5;0;0;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-21;5;0;1;4;0;0;1
-28.0167;153.4;Queensland;Australia;2020-02-22;5;0;1;4;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-23;5;0;1;4;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-24;5;0;1;4;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-25;5;0;1;4;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-26;5;0;1;4;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-27;5;0;1;4;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-28;5;0;1;4;0;0;0
-28.0167;153.4;Queensland;Australia;2020-02-29;9;0;1;8;4;0;0
-28.0167;153.4;Queensland;Australia;2020-03-01;9;0;1;8;0;0;0
-28.0167;153.4;Queensland;Australia;2020-03-02;9;0;1;8;0;0;0
-28.0167;153.4;Queensland;Australia;2020-03-03;11;0;1;10;2;0;0
-28.0167;153.4;Queensland;Australia;2020-03-04;11;0;1;10;0;0;0
-28.0167;153.4;Queensland;Australia;2020-03-05;13;0;8;5;2;0;7
-28.0167;153.4;Queensland;Australia;2020-03-06;13;0;8;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-03-07;13;0;8;5;0;0;0
-28.0167;153.4;Queensland;Australia;2020-03-08;15;0;8;7;2;0;0
-28.0167;153.4;Queensland;Australia;2020-03-09;15;0;8;7;0;0;0
-28.0167;153.4;Queensland;Australia;2020-03-10;18;0;8;10;3;0;0
-28.0167;153.4;Queensland;Australia;2020-03-11;20;0;8;12;2;0;0
-28.0167;153.4;Queensland;Australia;2020-03-12;20;0;8;12;0;0;0
-28.0167;153.4;Queensland;Australia;2020-03-13;35;0;8;27;15;0;0
-28.0167;153.4;Queensland;Australia;2020-03-14;46;0;8;38;11;0;0
-28.0167;153.4;Queensland;Australia;2020-03-15;61;0;8;53;15;0;0
-28.0167;153.4;Queensland;Australia;2020-03-16;68;0;8;60;7;0;0
-28.0167;153.4;Queensland;Australia;2020-03-17;78;0;8;70;10;0;0
-28.0167;153.4;Queensland;Australia;2020-03-18;94;0;8;86;16;0;0
-28.0167;153.4;Queensland;Australia;2020-03-19;144;0;8;136;50;0;0
-28.0167;153.4;Queensland;Australia;2020-03-20;184;0;8;176;40;0;0
-28.0167;153.4;Queensland;Australia;2020-03-21;221;0;8;213;37;0;0
-28.0167;153.4;Queensland;Australia;2020-03-22;221;0;8;213;0;0;0
-28.0167;153.4;Queensland;Australia;2020-03-23;221.0;0.0;8.0;213.0;0.0;0.0;0.0
11.55;104.9167;;Cambodia;2020-01-22;0;0;0;0;0;0;0
11.55;104.9167;;Cambodia;2020-01-23;0;0;0;0;0;0;0
11.55;104.9167;;Cambodia;2020-01-24;0;0;0;0;0;0;0
11.55;104.9167;;Cambodia;2020-01-25;0;0;0;0;0;0;0
11.55;104.9167;;Cambodia;2020-01-26;0;0;0;0;0;0;0
11.55;104.9167;;Cambodia;2020-01-27;1;0;0;1;1;0;0
11.55;104.9167;;Cambodia;2020-01-28;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-01-29;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-01-30;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-01-31;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-01;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-02;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-03;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-04;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-05;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-06;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-07;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-08;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-09;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-10;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-11;1;0;0;1;0;0;0
11.55;104.9167;;Cambodia;2020-02-12;1;0;1;0;0;0;1
11.55;104.9167;;Cambodia;2020-02-13;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-14;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-15;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-16;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-17;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-18;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-19;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-20;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-21;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-22;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-23;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-24;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-25;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-26;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-27;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-28;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-02-29;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-03-01;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-03-02;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-03-03;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-03-04;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-03-05;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-03-06;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-03-07;1;0;1;0;0;0;0
11.55;104.9167;;Cambodia;2020-03-08;2;0;1;1;1;0;0
11.55;104.9167;;Cambodia;2020-03-09;2;0;1;1;0;0;0
11.55;104.9167;;Cambodia;2020-03-10;2;0;1;1;0;0;0
11.55;104.9167;;Cambodia;2020-03-11;3;0;1;2;1;0;0
11.55;104.9167;;Cambodia;2020-03-12;3;0;1;2;0;0;0
11.55;104.9167;;Cambodia;2020-03-13;5;0;1;4;2;0;0
11.55;104.9167;;Cambodia;2020-03-14;7;0;1;6;2;0;0
11.55;104.9167;;Cambodia;2020-03-15;7;0;1;6;0;0;0
11.55;104.9167;;Cambodia;2020-03-16;7;0;1;6;0;0;0
11.55;104.9167;;Cambodia;2020-03-17;33;0;1;32;26;0;0
11.55;104.9167;;Cambodia;2020-03-18;35;0;1;34;2;0;0
11.55;104.9167;;Cambodia;2020-03-19;37;0;1;36;2;0;0
11.55;104.9167;;Cambodia;2020-03-20;51;0;1;50;14;0;0
11.55;104.9167;;Cambodia;2020-03-21;53;0;1;52;2;0;0
11.55;104.9167;;Cambodia;2020-03-22;84;0;1;83;31;0;0
11.55;104.9167;;Cambodia;2020-03-23;84.0;0.0;1.0;83.0;0.0;0.0;0.0
7.0;81.0;;Sri Lanka;2020-01-22;0;0;0;0;0;0;0
7.0;81.0;;Sri Lanka;2020-01-23;0;0;0;0;0;0;0
7.0;81.0;;Sri Lanka;2020-01-24;0;0;0;0;0;0;0
7.0;81.0;;Sri Lanka;2020-01-25;0;0;0;0;0;0;0
7.0;81.0;;Sri Lanka;2020-01-26;0;0;0;0;0;0;0
7.0;81.0;;Sri Lanka;2020-01-27;1;0;0;1;1;0;0
7.0;81.0;;Sri Lanka;2020-01-28;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-01-29;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-01-30;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-01-31;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-02-01;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-02-02;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-02-03;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-02-04;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-02-05;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-02-06;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-02-07;1;0;0;1;0;0;0
7.0;81.0;;Sri Lanka;2020-02-08;1;0;1;0;0;0;1
7.0;81.0;;Sri Lanka;2020-02-09;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-10;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-11;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-12;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-13;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-14;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-15;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-16;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-17;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-18;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-19;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-20;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-21;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-22;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-23;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-24;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-25;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-26;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-27;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-28;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-02-29;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-01;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-02;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-03;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-04;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-05;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-06;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-07;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-08;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-09;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-10;1;0;1;0;0;0;0
7.0;81.0;;Sri Lanka;2020-03-11;2;0;1;1;1;0;0
7.0;81.0;;Sri Lanka;2020-03-12;2;0;1;1;0;0;0
7.0;81.0;;Sri Lanka;2020-03-13;6;0;1;5;4;0;0
7.0;81.0;;Sri Lanka;2020-03-14;10;0;1;9;4;0;0
7.0;81.0;;Sri Lanka;2020-03-15;18;0;1;17;8;0;0
7.0;81.0;;Sri Lanka;2020-03-16;28;0;1;27;10;0;0
7.0;81.0;;Sri Lanka;2020-03-17;44;0;1;43;16;0;0
7.0;81.0;;Sri Lanka;2020-03-18;51;0;1;50;7;0;0
7.0;81.0;;Sri Lanka;2020-03-19;60;0;3;57;9;0;2
7.0;81.0;;Sri Lanka;2020-03-20;73;0;3;70;13;0;0
7.0;81.0;;Sri Lanka;2020-03-21;77;0;1;76;4;0;0
7.0;81.0;;Sri Lanka;2020-03-22;82;0;3;79;5;0;2
7.0;81.0;;Sri Lanka;2020-03-23;82.0;0.0;3.0;79.0;0.0;0.0;0.0
51.0;9.0;;Germany;2020-01-22;0;0;0;0;0;0;0
51.0;9.0;;Germany;2020-01-23;0;0;0;0;0;0;0
51.0;9.0;;Germany;2020-01-24;0;0;0;0;0;0;0
51.0;9.0;;Germany;2020-01-25;0;0;0;0;0;0;0
51.0;9.0;;Germany;2020-01-26;0;0;0;0;0;0;0
51.0;9.0;;Germany;2020-01-27;1;0;0;1;1;0;0
51.0;9.0;;Germany;2020-01-28;4;0;0;4;3;0;0
51.0;9.0;;Germany;2020-01-29;4;0;0;4;0;0;0
51.0;9.0;;Germany;2020-01-30;4;0;0;4;0;0;0
51.0;9.0;;Germany;2020-01-31;5;0;0;5;1;0;0
51.0;9.0;;Germany;2020-02-01;8;0;0;8;3;0;0
51.0;9.0;;Germany;2020-02-02;10;0;0;10;2;0;0
51.0;9.0;;Germany;2020-02-03;12;0;0;12;2;0;0
51.0;9.0;;Germany;2020-02-04;12;0;0;12;0;0;0
51.0;9.0;;Germany;2020-02-05;12;0;0;12;0;0;0
51.0;9.0;;Germany;2020-02-06;12;0;0;12;0;0;0
51.0;9.0;;Germany;2020-02-07;13;0;0;13;1;0;0
51.0;9.0;;Germany;2020-02-08;13;0;0;13;0;0;0
51.0;9.0;;Germany;2020-02-09;14;0;0;14;1;0;0
51.0;9.0;;Germany;2020-02-10;14;0;0;14;0;0;0
51.0;9.0;;Germany;2020-02-11;16;0;0;16;2;0;0
51.0;9.0;;Germany;2020-02-12;16;0;0;16;0;0;0
51.0;9.0;;Germany;2020-02-13;16;0;1;15;0;0;1
51.0;9.0;;Germany;2020-02-14;16;0;1;15;0;0;0
51.0;9.0;;Germany;2020-02-15;16;0;1;15;0;0;0
51.0;9.0;;Germany;2020-02-16;16;0;1;15;0;0;0
51.0;9.0;;Germany;2020-02-17;16;0;1;15;0;0;0
51.0;9.0;;Germany;2020-02-18;16;0;12;4;0;0;11
51.0;9.0;;Germany;2020-02-19;16;0;12;4;0;0;0
51.0;9.0;;Germany;2020-02-20;16;0;12;4;0;0;0
51.0;9.0;;Germany;2020-02-21;16;0;14;2;0;0;2
51.0;9.0;;Germany;2020-02-22;16;0;14;2;0;0;0
51.0;9.0;;Germany;2020-02-23;16;0;14;2;0;0;0
51.0;9.0;;Germany;2020-02-24;16;0;14;2;0;0;0
51.0;9.0;;Germany;2020-02-25;17;0;14;3;1;0;0
51.0;9.0;;Germany;2020-02-26;27;0;15;12;10;0;1
51.0;9.0;;Germany;2020-02-27;46;0;16;30;19;0;1
51.0;9.0;;Germany;2020-02-28;48;0;16;32;2;0;0
51.0;9.0;;Germany;2020-02-29;79;0;16;63;31;0;0
51.0;9.0;;Germany;2020-03-01;130;0;16;114;51;0;0
51.0;9.0;;Germany;2020-03-02;159;0;16;143;29;0;0
51.0;9.0;;Germany;2020-03-03;196;0;16;180;37;0;0
51.0;9.0;;Germany;2020-03-04;262;0;16;246;66;0;0
51.0;9.0;;Germany;2020-03-05;482;0;16;466;220;0;0
51.0;9.0;;Germany;2020-03-06;670;0;17;653;188;0;1
51.0;9.0;;Germany;2020-03-07;799;0;18;781;129;0;1
51.0;9.0;;Germany;2020-03-08;1040;0;18;1022;241;0;0
51.0;9.0;;Germany;2020-03-09;1176;2;18;1156;136;2;0
51.0;9.0;;Germany;2020-03-10;1457;2;18;1437;281;0;0
51.0;9.0;;Germany;2020-03-11;1908;3;25;1880;451;1;7
